,0,1,2,3,4,5
7604,,,Michelle Felder,(52.1),22.11.67,USA
7605,15.0,3:29.12,Spain,4h2,Tokyo,31.08.1991
7606,,,Blanca Lacambra,,28.08.65,ESP
7607,,,Julia Merino,,03.03.71,ESP
7608,,,Esther Lahoz,,02.05.63,ESP
7609,,,Sandra Myers,,04.01.61,ESP
7610,15.0,3:29.13,Soviet Union,1,Bologna,31.05.1985
7611,,,Liliya Novoseltsova,,05.09.62,RUS
7612,,,Mariya Pinigina,,09.02.58,UKR
7613,,,Olga Nazarova,,28.02.62,RUS
7614,,,Olga Bryzgina,,30.06.63,UKR
7615,15.0,3:29.13,Cuba,2,Barquisimet,10.06.2012
7616,,,Aymeé Martínez,,17.11.88,CUB
7617,,,Daysurami Bonne,,09.03.88,CUB
7618,,,Rose Mary Almanza,,13.07.92,CUB
7619,,,Adriana Muñoz,,16.03.82,CUB
7620,15.0,3:29.13,Romania,1,Stara Zagor,28.07.2013
7621,,,Alina Andreea Panainte,,07.11.88,ROU
7622,,,Adelina Pastor,,05.05.93,ROU
7623,,,Sanda Belgyan,,17.12.92,ROU
7624,,,Bianca Razor,,08.08.94,ROU
7625,15.0,3:29.13,University of Texas,1,Lawrence,14.05.2017
7626,,,Ariel Jones,,18.07.95,USA
7627,,,Chris-Ann Gordon,,18.09.94,JAM
7628,,,Serenity Douglas,(52.50),25.04.98,USA
7629,,,Zola Golden,(50.44),20.06.97,USA
7630,15.0,3:29.13,University of Kentucky,6,Austin,08.06.2019
7631,,,Faith Ross,(53.4),07.03.98,USA
7632,,,Abby Steiner,(52.4),24.11.99,USA
7633,,,Masai Russell,(52.88),17.06.00,USA
7634,,,Chloe Abbott,(50.47),25.07.98,USA
7635,15.0,3:29.14,"Jiangsu, CHN",1,Taiyuan,20.05.1995
7636,,,,,,CHN
7637,,,,,,CHN
7638,,,,,,CHN
7639,,,,,,CHN
7640,15.0,3:29.14,Italy,3h2,Budapest,22.08.1998
7641,,,Monika Niederstätter,,02.03.74,ITA
7642,,,Francesca Carbone,,17.07.68,ITA
7643,,,Fabiola Piroddi,,23.05.69,ITA
7644,,,Virna de Angeli,,27.02.76,ITA
7645,15.0,3:29.14,Italy,3,Annecy,23.06.2002
7646,,,Daniela Reina,(54.0),15.05.81,ITA
7647,,,Daniela Graglia,(52.6),16.05.76,ITA
7648,,,Manuela Levorato,(51.24),16.03.77,ITA
7649,,,Danielle Perpoli,(51.30),07.03.68,ITA
7650,15.0,3:29.14,Poland,2,Lappeenrant,22.06.2003
7651,,,Anna Pacholak,,15.01.80,POL
7652,,,Monika Bejnar,,10.03.81,POL
7653,,,Malgorzata Pskit,,25.05.76,POL
7654,,,Anna Jesien,,10.12.78,POL
7655,15.0,3:29.14,United States - Blue,4r2,Philadelphi,30.04.2005
7656,,,Kia Davis,(52.3),23.05.76,USA
7657,,,Demetria Washington,(52.8),31.12.79,USA
7658,,,Allyson Felix,(51.8),18.11.85,USA
7659,,,Moushami Robinson,(52.2),13.04.81,USA
7660,15.0,3:29.14,Mexico,8,Osaka,02.09.2007
7661,,,Zudykey Rodriguez,(53.6),14.03.87,MEX
7662,,,Gabriela Medina,(51.6),03.03.85,MEX
7663,,,Nallely Vela,(53.20),08.02.86,MEX
7664,,,Ana Guevara,(50.66),04.03.77,MEX
7665,15.0,3:29.14,Texas A&M University,1h3,Lawrence,28.05.2016
7666,,,Briyhana Desrosiers,(51.3),11.03.96,USA
7667,,,Jarra Owens,(53.7),12.11.96,USA
7668,,,Jazmine Fray,(53.42),06.06.97,USA
7669,,,Shamier Little,(50.71),20.03.95,USA
7670,15.0,3:29.15,Great Britain & N.I.,1,London,13.07.1980
7671,,,Linsey McDonald,,12.02.64,GBR
7672,,,Michelle Scutt,,17.06.60,GBR
7673,,,Joslyn Hoyte-Smith,,16.12.54,GBR
7674,,,Donna Hartley,,01.05.55,GBR
7675,15.0,3:29.15,University of South Caroli,1r1,Philadelphi,25.04.2004
7676,,,Shevon Stoddart,(52.8),21.11.82,JAM
7677,,,Stephanie Smith,(52.8),27.06.85,USA
7678,,,Lashinda Demus,(50.1),10.03.83,USA
7679,,,Tawana Watkins,(53.5),27.03.84,USA
7680,15.0,3:29.15,United States,1,San Salvado,15.07.2007
7681,,,Latosha Wallace,(53.0),24.03.85,USA
7682,,,Shareese Woods,(52.9),20.02.85,USA
7683,,,Latonia Wilson,(52.0),30.11.84,USA
7684,,,Debbie Dunn,(51.3),26.03.78,USA
7685,15.0,3:29.15,Switzerland,3h1,Yokohama,11.05.2019
7686,,,Léa Sprunger,(52.5),05.03.90,SUI
7687,,,Veronica Vancardo,(53.0),26.09.00,SUI
7688,,,Fanette Humair,(53.0),08.10.91,SUI
7689,,,Yasmin Giger,(51.55),06.11.99,SUI
7690,15.0,3:29.15,University of South Caroli,1h2,Jacksonvill,29.05.2021
7691,,,Stephanie Davis,,07.02.99,USA
7692,,,Aliyah Abrams,,03.04.97,GUY
7693,,,Ashton Lindley,(53.05),20.06.02,USA
7694,,,Alysia Johnson,(52.21),06.07.02,USA
7695,15.0,3:29.16,Nigeria,3,Manchester,31.07.2002
7696,,,Olabisi Afolabi,(52.3),31.10.75,NGR
7697,,,Kudirat Akhigbe,(52.4),29.12.81,NGR
7698,,,Fatima Yusuf,(52.80),02.05.71,NGR
7699,,,Doris Jacob,(51.63),16.12.81,NGR
7700,15.0,3:29.16,Moskva 2,2r1,Saransk,14.07.2010
7701,,,Yekaterina Vukolova,,10.08.87,RUS
7702,,,Aleksandra Bulanova,,10.06.89,RUS
7703,,,Natalya Ivanova,,25.06.81,RUS
7704,,,Natalya Nazarova,,22.05.79,RUS
7705,15.0,3:29.17,Czech Republic,6,Sydney,30.09.2000
7706,,,Jitka Burianová,(51.78),17.01.77,CZE
7707,,,Hana Benesová,(52.23),19.04.75,CZE
7708,,,Lenka Ficková,(53.74),10.01.82,CZE
7709,,,Helena Fuchsová,(51.42),03.06.65,CZE
7710,15.0,3:29.17,Russia,1,Bydgoszcz,15.06.2001
7711,,,Natalya Khrushchelyova,,20.05.73,RUS
7712,,,Yuliya Pechonkina,,21.04.78,RUS
7713,,,Oleysa Zykina,,07.10.80,RUS
7714,,,Irina Rosikhina,,11.05.75,RUS
7715,15.0,3:29.17,Canada,5h2,Berlin,22.08.2009
7716,,,Esther Akinsulie,(53.0),22.04.84,CAN
7717,,,Adrienne Power,(52.5),11.11.81,CAN
7718,,,Jenna Martin,(52.31),31.03.88,CAN
7719,,,Carline Muir,(51.30),01.10.87,CAN
7720,15.0,3:29.17,Texas A&M University,2h3,Austin,27.05.2017
7721,,,Briyhana Desrosiers,,11.03.96,USA
7722,,,Kadecia Baird,,24.02.95,GUY
7723,,,Glorilisha Carter,(52.42),05.08.97,USA
7724,,,Jazmine Fray,(51.66),06.06.97,USA
7725,15.0,3:29.17,University of Southern Cal,3h2,Eugene,09.06.2022
7726,,,Catharine Leger,,,USA
7727,,,Shae Anderson,,07.04.99,USA
7728,,,Makenzy Pierre-Webster,(52.98),08.04.01,CAN
7729,,,Kate Jendrezak,(52.06),29.07.02,USA
7730,15.0,3:29.18,Poland,5,Praha,28.06.1987
7731,,,Ewa Marcinkowska,(53.99),01.07.66,POL
7732,,,Marzena Wojdecka,(51.40),03.03.63,POL
7733,,,Elzbieta Kapusta,(51.92),21.11.60,POL
7734,,,Genowefa Blaszak,(51.87),22.08.57,POL
7735,15.0,3:29.18,Canada,2,Indianapoli,16.08.1987
7736,,,Charmaine Crooks,,08.08.62,CAN
7737,,,Marita Payne,,07.10.60,CAN
7738,,,Molly Killingbeck,,03.02.59,CAN
7739,,,Jillian Richardson,(51.7),10.03.65,CAN
7740,15.0,3:29.18,The Netherlands,4h2,Amsterdam,09.07.2016
7741,,,Nicky van Leuveren,(53.1e),25.05.90,NED
7742,,,Lisanne de Witte,(50.8e),10.09.92,NED
7743,,,Eva Hovenkamp,(53.57),19.07.96,NED
7744,,,Laura de Witte,(51.63),07.08.95,NED
7745,15.0,3:29.18,Texas A&M University,2rA,Austin,01.04.2017
7746,,,Briyhana Desrosiers,(53.7),11.03.96,USA
7747,,,Jaevin Reed,(51.3),05.02.98,USA
7748,,,Danyel White,(51.80),10.02.98,USA
7749,,,Jazmine Fray,(52.40),06.06.97,USA
7750,15.0,3:29.18,Scotland,6,Gold Coast,14.04.2018
7751,,,Zoey Clark,(52.1),25.10.94,GBR
7752,,,Kirsten McAslan,(52.6),01.09.93,GBR
7753,,,Lynsey Sharp,(53.35),11.07.90,GBR
7754,,,Eilidh Doyle,(51.03),20.02.87,GBR
7755,15.0,3:29.19,Cuba,7,Sevilla,29.08.1999
7756,,,Daisy Julia Duporty,(53.4),09.02.71,CUB
7757,,,Zulia Calatayud,(52.0),09.11.79,CUB
7758,,,Yudalis Díaz,(52.43),20.09.79,CUB
7759,,,Idalmis Bonne,(51.33),02.02.71,CUB
7760,15.0,3:29.19,Russia,3rA,Philadelphi,26.04.2003
7761,,,Natalya Roshchupkina,(53.8),13.01.78,RUS
7762,,,Tatyana Levina,(52.0),28.02.77,RUS
7763,,,Anastasiya Kapachinskaya,(51.8),21.11.79,RUS
7764,,,Natalya Nazarova,(51.6),22.05.79,RUS
7765,15.0,3:29.19,University of South Caroli,1,New York Ci,28.05.2005
7766,,,Shevon Stoddart,(54.4),21.11.82,JAM
7767,,,Natasha Hastings,(51.4),23.07.86,USA
7768,,,Tawana Watkins,(51.9),27.03.84,USA
7769,,,Stephanie Smith,(51.5),27.06.85,USA
7770,15.0,3:29.19,Duke University,2h2,Jacksonvill,29.05.2021
7771,,,Iman Sule,,,USA
7772,,,Elena Brown-Soler,,11.03.98,USA
7773,,,Lauren Hoffman,(53.20),30.03.99,USA
7774,,,Brittany Aveni,(5048),18.01.98,USA
7775,15.0,3:29.2,Poland,1,Lüdenscheid,12.07.1975
7776,,,Zofia Zwolinska,,09.05.49,POL
7777,,,Danuta Pieczyk,,27.09.50,POL
7778,,,Elzbieta Katolik,,09.01.49,POL
7779,,,Irena Szewinska,,24.05.46,POL
7780,15.0,3:29.20,USOC South,1,Air Force A,30.07.1995
7781,,,Youlanda Warren,(52.3),13.03.72,USA
7782,,,Denean Hill,(52.9),05.10.64,USA
7783,,,Nelrae Pasha,(53.4),28.10.70,USA
7784,,,Michelle Collins,(50.6),12.02.71,USA
7785,15.0,3:29.20,Poland,2h1,München,10.08.2002
7786,,,Zuzanna Radecka,,02.04.75,POL
7787,,,Justyna Karolkiewicz,,29.10.80,POL
7788,,,Anna Jesien,,10.12.78,POL
7789,,,Grazyna Prokopek,,20.04.77,POL
7790,15.0,3:29.20,University of Florida,2r1,Gainesville,02.04.2022
7791,,,Anna Hall,,23.03.01,USA
7792,,,Sterling Lester,,13.11.00,USA
7793,,,Vanessa Watson,(53.08),28.10.01,USA
7794,,,Talitha Diggs,(51.34),22.08.02,USA
7795,15.0,3:29.21,Bulgaria,1,Praha,03.07.1988
7796,,,Milena Saracheva,,31.07.67,BUL
7797,,,Tsvetanka Ilieva,,01.03.63,BUL
7798,,,Vanya Stoyanova,,12.12.58,BUL
7799,,,Rositza Stamenova,,06.03.55,BUL
7800,15.0,3:29.21,Europe,4,Madrid,21.09.2002
7801,,,Grazyna Prokopek,(52.5e),20.04.77,POL
7802,,,Antonina Yefremova,(52.9e),19.07.81,UKR
7803,,,Sviatlana Usovich,(52.68),14.10.80,BLR
7804,,,Lee McConnell,(51.18),09.10.78,GBR
7805,15.0,3:29.21,Auburn University,5,Sacramento,11.06.2005
7806,,,Josanne Lucas,(52.7),14.05.84,TTO
7807,,,Kareen Gayle,(52.5),15.10.81,JAM
7808,,,Tamara Thomas,(52.4),10.03.83,USA
7809,,,Markita James,(51.6),28.06.83,USA
7810,15.0,3:29.21,Moskva 1,2,Tula,15.06.2006
7811,,,Kseniya Zadorina,,02.03.87,RUS
7812,,,Tatyana Levina,,28.02.77,RUS
7813,,,Natalya Ivanova,,25.06.81,RUS
7814,,,Natalya Nazarova,,22.05.79,RUS
7815,15.0,3:29.21,Germany,2,Kaunas,19.07.2009
7816,,,Esther Cremer,,29.03.88,GER
7817,,,Jill Richards,,14.01.87,GER
7818,,,Janin Lindenberg,,20.01.87,GER
7819,,,Sorina Nwachukwu,,21.08.87,GER
7820,15.0,3:29.22,Brazil,1,Ciudad de M,24.07.1988
7821,,,Suzette Garcia Montalvão,,17.02.65,BRA
7822,,,Rosangela Oliveira de Sous,,27.01.67,BRA
7823,,,Soraya Viera Telles,,16.09.58,BRA
7824,,,Maria Magnolia Figueiredo,,11.11.63,BRA
7825,15.0,3:29.22,Nigeria,1,Johannesbur,18.09.1999
7826,,,Saidat Onanuga,??,18.06.74,NGR
7827,,,Fatima Yusuf,??,02.05.71,NGR
7828,,,Olabisi Afolabi,??,31.10.75,NGR
7829,,,Falilat Ogunkoya,??,05.12.68,NGR
7830,15.0,3:29.22,University of Arkansas,1r2,Fayettevill,11.05.2019
7831,,,Paris Peoples,,27.05.00,USA
7832,,,Morgan Burks-Magee,,06.03.99,USA
7833,,,Payton Chadwick,(52.09),29.11.95,USA
7834,,,Kethlin Campbell,(51.19),29.04.99,USA
7835,15.0,3:29.23,England,1,Christchurc,02.02.1974
7836,,,Susan Pettett,,23.01.56,GBR
7837,,,Ruth Kennedy,(53.7),13.01.51,GBR
7838,,,Janette Roscoe,,10.06.46,GBR
7839,,,Verona Elder,(50.4),05.04.53,GBR
7840,15.0,3:29.23,TG Elite,2r1,Austin,31.03.2012
7841,,,Natasha Hastings,,23.07.86,USA
7842,,,Bianca Knight,,02.01.89,USA
7843,,,Candyce McGrone,,24.03.89,USA
7844,,,Michelle-Lee Ahye,,10.04.92,TTO
7845,15.0,3:29.23,The Netherlands,6,Amsterdam,10.07.2016
7846,,,Laura de Witte,(53.2e),07.08.95,NED
7847,,,Lisanne de Witte,(50.9e),10.09.92,NED
7848,,,Eva Hovenkamp,(53.91),19.07.96,NED
7849,,,Nicky van Leuveren,(51.11),25.05.90,NED
7850,15.0,3:29.24,Jamaica,5r2,Philadelphi,30.04.2005
7851,,,Novlene Williams-Mills,(52.7),26.04.82,JAM
7852,,,Moya Thompson,(52.1),19.02.81,JAM
7853,,,Nadia Davy,(52.1),24.12.80,JAM
7854,,,Sandie Richards,(52.3),06.11.68,JAM
7855,15.0,3:29.24,Brazil,1,Cali,24.07.2005
7856,,,Lucimar Teodoro,,01.05.81,BRA
7857,,,Maria Laura Almirão,,20.09.77,BRA
7858,,,Geisa Aparecida Coutinho,,01.06.80,BRA
7859,,,Amanda Dias,,11.11.84,BRA
7860,15.0,3:29.24,University of Kentucky,2h3,Eugene,07.06.2018
7861,,,Faith Ross,,07.03.98,USA
7862,,,Jasmine Camacho-Quinn,,21.08.96,PUR
7863,,,Sydney McLaughlin,(50.12),07.08.99,USA
7864,,,Kayelle Clarke,(54.30),28.02.96,TTO
7865,15.0,3:29.25,University of Tennessee,1,Indianapoli,07.06.1986
7866,,,Carla McLaughlin,(53.4),25.03.67,USA
7867,,,Robin Benjamin,(54.5),,USA
7868,,,LaVonna Martin-Floreal,(50.9),18.11.66,USA
7869,,,Ilrey Oliver,(50.6),02.09.62,JAM
7870,15.0,3:29.25,Czech Republic,3h1,Stuttgart,21.08.1993
7871,,,Nadezhda Kostovalová,(52.2),10.09.71,CZE
7872,,,Helena Dziurová,(53.5),03.06.65,CZE
7873,,,Hana Benesová,(52.53),19.04.75,CZE
7874,,,Ludmila Formanová,(51.02),02.01.74,CZE
7875,15.0,3:29.25,France,3h1,Barcelona,31.07.2010
7876,,,Marie-Angèlique Lacordelle,,19.01.87,FRA
7877,,,Thélia Sigère,,03.06.85,FRA
7878,,,Laetitia Denis,,04.02.88,FRA
7879,,,Floria Guei,,02.05.90,FRA
7880,15.0,3:29.25,Louisiana State University,1,Baton Rouge,13.05.2012
7881,,,Latoya McDermott,,07.01.90,JAM
7882,,,Rebecca Alexander,,02.05.90,USA
7883,,,Cassandra Tate,,11.09.90,USA
7884,,,Jonique Day,,13.11.88,JAM
7885,15.0,3:29.25,Ukraine,5h1,Eugene,23.07.2022
7886,,,Kateryna Karpyuk,(52.88),02.06.95,UKR
7887,,,Anastasiya Bryzhina,(53.41),09.01.98,UKR
7888,,,Viktoriya Tkachuk,(51.24),08.11.94,UKR
7889,,,Anna Ryzhykova,(51.72),24.11.89,UKR
7890,15.0,3:29.26,Romania,6,Athínai,11.09.1982
7891,,,Ibolya Korodi,,18.07.57,ROU
7892,,,Christieana Matei,,02.01.62,ROU
7893,,,Elen Tarita,,19.11.54,ROU
7894,,,Daniela Matei,,27.05.62,ROU
7895,15.0,3:29.26,Nigeria,1,Nairobi,01.08.2010
7896,,,Sade Abugan,,17.12.90,NGR
7897,,,Margaret Etim,,28.11.92,NGR
7898,,,Bukola Abogunloko,,18.08.94,NGR
7899,,,Ajoke Odumosu,,27.10.87,NGR
7900,15.0,3:29.26,Pure Athletics,3r1,Gainesville,30.03.2019
7901,,,,,,USA
7902,,,,,,USA
7903,,,,,,USA
7904,,,,,,USA
7905,15.0,3:29.27,Cuba,7,Göteborg,13.08.1995
7906,,,Surella Morales,(52.42),16.06.63,CUB
7907,,,Nancy McLeon,(51.91),01.05.71,CUB
7908,,,Idalmis Bonne,(52.69),02.02.71,CUB
7909,,,Daisy Julia Duporty,(52.25),09.02.71,CUB
7910,15.0,3:29.27,University of Miami,2r3,Philadelphi,30.04.2005
7911,,,Wiande Moore,(53.5),24.11.83,USA
7912,,,Ginou Etienne,(52.9),12.01.85,HAI
7913,,,Dominique Darden,(51.5),09.12.83,USA
7914,,,Charlette Greggs,(51.3),20.10.83,USA
7915,15.0,3:29.27,Belarus,4h1,Barcelona,31.07.2010
7916,,,Katsiaryna Mishyna,,15.01.89,BLR
7917,,,Alena Kievich,,06.10.87,BLR
7918,,,Hanna Tashpulatova,,21.10.87,BLR
7919,,,Sviatlana Usovich,,14.10.80,BLR
7920,15.0,3:29.27,Great Britain & N.I.,1h1,Nassau,22.04.2017
7921,,,Joanna Atkins,(52.70),31.01.89,USA
7922,,,Ashley Spencer,(51.53),06.06.93,USA
7923,,,Quanera Hayes,(50.73),07.03.92,USA
7924,,,Natasha Hastings,(54.31),23.07.86,USA
7925,15.0,3:29.27,Great Britain & N.I.,3,Chorzów,02.05.2021
7926,,,Laviai Nielsen,(52.83),13.03.96,GBR
7927,,,Amarachi Pipi,(52.59),26.11.95,GBR
7928,,,Emily Diamond,(52.28),11.06.91,GBR
7929,,,Jessie Knight,(51.57),15.06.94,GBR
7930,15.0,3:29.28,German Democratic Republic,1,Helsinki,15.08.1971
7931,,,Monika Zehrt,(52.3),29.09.52,GDR
7932,,,Rita Kühne,(54.2),05.01.47,GDR
7933,,,Ingelore Lohse,(51.4),11.05.45,GDR
7934,,,Helga Seidler,(51.4),05.08.49,GDR
7935,15.0,3:29.28,Romania,6,Roma,27.06.1993
7936,,,Ionela Târlea,,09.02.76,ROU
7937,,,Ella Kovács,,11.12.64,ROU
7938,,,Nicoleta Carutasu,,14.02.64,ROU
7939,,,Mariana Florea,,29.08.76,ROU
7940,15.0,3:29.28,England,2,Kuala Lumpu,21.09.1998
7941,,,Michelle Thomas,(53.4),16.10.71,GBR
7942,,,Michelle Pierre,(52.8),30.09.73,GBR
7943,,,Vicky Day,(52.8),19.06.72,GBR
7944,,,Donna Fraser,(50.2),07.11.72,GBR
7945,15.0,3:29.28,Louisiana State University,1r1,Baton Rouge,19.04.2008
7946,,,Brooklyn Morris,(52.84),27.03.86,USA
7947,,,Nickeisha Wilson,(51.55),28.07.86,JAM
7948,,,Juanita Broaddus,(52.74),12.05.85,USA
7949,,,Deonna Lawrence,(52.15),21.03.86,USA
7950,15.0,3:29.28,University of Illinois,5,Eugene,08.06.2013
7951,,,Marissa Golliday,(54.0),22.04.91,USA
7952,,,Ahlivia Spencer,(52.9),05.05.92,USA
7953,,,Ashley Spencer,(50.12),06.06.93,USA
7954,,,Morolake Akinosun,(52.31),17.05.94,USA
7955,15.0,3:29.29,Czech Republic,1,Basel,11.06.1995
7956,,,Hana Benesová,,19.04.75,CZE
7957,,,Ludmila Formanová,,02.01.74,CZE
7958,,,Nadezhda Kostovalová,,10.09.71,CZE
7959,,,Helena Fuchsová,,03.06.65,CZE
7960,15.0,3:29.29,Great Britain & N.I.,2rB,Leiria,21.06.2009
7961,,,Vicky Barr,(53.78e,14.04.82,GBR
7962,,,Eilidh Doyle,(53.08e,20.02.87,GBR
7963,,,Jennifer Meadows,(51.84),17.04.81,GBR
7964,,,Lee McConnell,(50.59),09.10.78,GBR
7965,15.0,3:29.3,Finland,2,Lüdenscheid,12.07.1975
7966,,,Marika Lindholm,,14.04.48,FIN
7967,,,Mona-Lisa Pursiainen,,21.06.51,FIN
7968,,,Pirjo Häggman,,05.06.51,FIN
7969,,,Riitta Salin,,16.10.50,FIN
7970,15.0,3:29.3,Federal Republic of German,2,Dortmund,01.07.1978
7971,,,Claudia Steger,,24.04.59,FRG
7972,,,Dagmar Führmann,,06.04.54,FRG
7973,,,Elke Barth,,19.10.56,FRG
7974,,,Gaby Bussmann,,08.10.59,FRG
7975,15.0,3:29.30,Cuba,1,San Juan,01.08.1997
7976,,,Idalmis Bonne,,02.02.71,CUB
7977,,,Daisy Julia Duporty,,09.02.71,CUB
7978,,,Odalmis Limonta,,13.01.72,CUB
7979,,,Nancy McLeon,,01.05.71,CUB
7980,15.0,3:29.30,Baylor University,5,Sacramento,10.06.2006
7981,,,Katrina Taylor,(53.7),14.06.87,USA
7982,,,Kandace Tucker,(50.9),12.04.84,USA
7983,,,Carla Grace,(53.9),06.06.86,USA
7984,,,Angel Perkins,(50.8),05.10.84,USA
7985,15.0,3:29.30,Poland,5,Nassau,03.05.2015
7986,,,Ewelina Ptak,(52.98),20.03.87,POL
7987,,,Malgorzata Holub-Kowalik,(51.75),30.10.92,POL
7988,,,Joanna Linkiewicz,(52.23),02.05.90,POL
7989,,,Justyna Swiety-Ersetic,(52.34),03.12.92,POL
7990,15.0,3:29.30,United States,2rA,Philadelphi,29.04.2017
7991,,,Kala Funderburk,,14.09.92,USA
7992,,,Jaide Stepter Baynes,,25.04.94,USA
7993,,,Turquoise Thompson,(52.06),31.07.91,USA
7994,,,Natasha Hastings,(50.96),23.07.86,USA
7995,16.0,3:29.31,Italy,7,Budapest,23.08.1998
7996,,,Monika Niederstätter,(52.77),02.03.74,ITA
7997,,,Francesca Carbone,(52.55),17.07.68,ITA
7998,,,Fabiola Piroddi,(52.49),23.05.69,ITA
7999,,,Virna de Angeli,(51.50),27.02.76,ITA
8000,16.0,3:29.31,Germany,3rB,Leiria,21.06.2009
8001,,,Sorina Nwachukwu,(52.16e,21.08.87,GER
8002,,,Claudia Hoffman,(51.81e,10.12.82,GER
8003,,,Jonna Tilgner,(52.53),18.11.84,GER
8004,,,Florence Ekpo-Umoh,(52.81),27.12.77,GER
8005,16.0,3:29.31,United States,1h1,Berlin,22.08.2009
8006,,,Debbie Dunn,(51.1),26.03.78,USA
8007,,,Natasha Hastings,(51.8),23.07.86,USA
8008,,,Jessica Beard,(51.38),08.01.89,USA
8009,,,Sanya Richards-Ross,(54.99),26.02.85,USA
8010,16.0,3:29.32,Federal Republic of German,1h1,München,09.09.1972
8011,,,Anette Rückes,,19.12.51,FRG
8012,,,Inge Bödding,,29.03.47,FRG
8013,,,Hildegard Falck,,08.06.49,FRG
8014,,,Rita Wilden,,09.10.47,FRG
8015,16.0,3:29.32,Poland,7,Athínai,11.09.1982
8016,,,Elzbieta Kapusta,,21.11.60,POL
8017,,,Grazyna Oliszewska,,22.10.59,POL
8018,,,Jolanta Januchta,,16.01.55,POL
8019,,,Genowefa Blaszak,,22.08.57,POL
8020,16.0,3:29.32,University of Florida,1r2,Tuscaloosa,14.05.2016
8021,,,Robin Reynolds,,22.02.94,USA
8022,,,Sharrika Barnett,,16.04.97,USA
8023,,,Taylor Sharpe,(53.87),02.12.96,CAN
8024,,,Claudia Francis,(51.06),14.11.93,USA
8025,16.0,3:29.32,Pure Athletics,2r2,Gainesville,01.04.2017
8026,,,,,,USA
8027,,,,,,USA
8028,,,,,,USA
8029,,,,,,USA
8030,16.0,3:29.32,University of Florida,2h2,Austin,06.06.2019
8031,,,Doneisha Anderson,,21.09.00,BAH
8032,,,Taylor Manson,,29.09.99,USA
8033,,,Nicole Stephens,(53.33),14.10.98,USA
8034,,,Sharrika Barnett,(51.13),16.04.97,JAM
8035,16.0,3:29.33,Poland,1,Bydgoszcz,03.06.2012
8036,,,Patrycyja Wyciszkiewicz,,08.01.94,POL
8037,,,Anna Jesien,,10.12.78,POL
8038,,,Agata Bednarek,,28.06.88,POL
8039,,,Iga Baumgart-Witan,,11.04.89,POL
8040,16.0,3:29.33,Ukraina,1rB,Bydgoszcz,11.08.2019
8041,,,Anastasiya Bryzhina,(53.5),09.01.98,UKR
8042,,,Tetyana Melnyk,(51.7),02.04.95,UKR
8043,,,Kateryna Klymyuk,(52.00),02.06.95,UKR
8044,,,Anna Ryzhykova,(52.10),24.11.89,UKR
8045,16.0,3:29.34,Shaklee Track Club,2,Sacramento,20.06.1981
8046,,,Denean Hill,,05.10.64,USA
8047,,,Tina Howard,,,USA
8048,,,Arlise Emerson,,30.07.61,USA
8049,,,Sherri Howard,,01.06.62,USA
8050,16.0,3:29.34,America,4,Canberra,04.10.1985
8051,,,Norfalia Carabali,,21.01.64,COL
8052,,,Jocelyn Joseph,,11.02.64,ANT
8053,,,Molly Killingbeck,,03.02.59,CAN
8054,,,Ana Fidelia Quirot,,23.03.63,CUB
8055,16.0,3:29.34,Republic of South Africa,1,Saint Pierr,12.06.2022
8056,,,Zeney Van Der Welt,,22.05.00,RSA
8057,,,Taylon Bieldt,,04.11.98,RSA
8058,,,Miranda Coetzee,,14.11.97,RSA
8059,,,Precious Molepo,,01.02.05,RSA
8060,16.0,3:29.34,Poland,5h2,Eugene,23.07.2022
8061,,,Justyna Swiety-Ersetic,(52.37),03.12.92,POL
8062,,,Iga Baumgart-Witan,(51.90),11.04.89,POL
8063,,,Kinga Gacka,(52.56),25.10.01,POL
8064,,,Malgorzata Holub-Kowalik,(52.51),30.10.92,POL
8065,16.0,3:29.36,Sankt Peterburg,1,Tula,10.07.1997
8066,,,Anna Knoroz,,30.07.70,RUS
8067,,,Yekaterina Kulikova,,07.11.68,RUS
8068,,,Yulia Tarasenko,,28.03.68,RUS
8069,,,Yekaterina Bakhvalova,,29.10.72,RUS
8070,16.0,3:29.36,Greece,5,Firenze,22.06.2003
8071,,,Haríklia Boudá,,17.08.80,GRE
8072,,,Dímitra Dóva,,02.07.74,GRE
8073,,,Yeoryía Koumnáki,,12.04.77,GRE
8074,,,Hrísoula Goudenoúdi,,28.03.77,GRE
8075,16.0,3:29.37,USOC East,1,Indianapoli,25.07.1982
8076,,,Alice Jackson,,28.12.58,USA
8077,,,Joetta Clark-Diggs,,01.08.62,USA
8078,,,Lorna Forde,,24.06.52,USA
8079,,,Diane Dixon,,23.09.64,USA
8080,16.0,3:29.37,Spain,1,Epinal,05.07.1986
8081,,,Blanca Lacambra,,28.08.65,ESP
8082,,,Cristina Perez,,30.10.65,ESP
8083,,,Montserrat Pujol,,27.04.61,ESP
8084,,,Esther Lahoz,,02.05.63,ESP
8085,16.0,3:29.37,SC Magdeburg,1,Dresden,17.08.1986
8086,,,Cornelia Ullrich,,26.04.63,GER
8087,,,Undine Bremer,,30.06.61,GDR
8088,,,Sylvia Kirchner,,07.05.63,GDR
8089,,,Kirsten Emmelmann,,19.04.61,GDR
8090,16.0,3:29.37,France,7,Seoul,01.10.1988
8091,,,Fabienne Ficher,(51.82),25.04.66,FRA
8092,,,Nathalie Simon,(52.88),14.04.62,FRA
8093,,,Nadine Debois,(53.10),25.09.61,FRA
